"","confirmed","deaths","recovered","latitude","longitude","date"
"9601",0.0502654982121763,0.000436340840190858,0.0488256424808186,56.26,9.5,2021-06-18
"9602",0.0503074407850269,0.000436686046551768,0.0489480181357614,56.26,9.5,2021-06-19
"9603",0.0503400627861329,0.000436686046551768,0.0490557225203654,56.26,9.5,2021-06-20
"9604",0.0503657806600208,0.000436858649732223,0.0491491008409917,56.26,9.5,2021-06-21
"9605",0.0503925341529913,0.000436858649732223,0.0492566326224154,56.26,9.5,2021-06-22
"9606",0.0504310246622328,0.000436858649732223,0.0493456958635303,56.26,9.5,2021-06-23
"9607",0.0504608850124516,0.000436858649732223,0.0494276823742465,56.26,9.5,2021-06-24
"9608",0.0504992029185127,0.000436858649732223,0.0495003483132182,56.26,9.5,2021-06-25
"9609",0.0505328605387014,0.000436858649732223,0.0495545457118811,56.26,9.5,2021-06-26
"9610",0.0505628934921006,0.000437031252912679,0.0495964882847317,56.26,9.5,2021-06-27
"9611",0.0505889565723494,0.000437203856093134,0.0496354966035146,56.26,9.5,2021-06-28
"9612",0.0506308991452,0.000437376459273589,0.0496893487958166,56.26,9.5,2021-06-29
"9613",0.0506895842265548,0.000437376459273589,0.0497425105753969,56.26,9.5,2021-06-30
"9614",0.050771570737271,0.000437549062454044,0.0497918750850071,56.26,9.5,2021-07-01
"9615",0.0508278393740994,0.0004377216656345,0.0498289847688049,56.26,9.5,2021-07-02
"9616",0.0509049929957629,0.000437894268814955,0.0498640232144374,56.26,9.5,2021-07-03
"9617",0.0509726534425014,0.000437894268814955,0.0498937109614757,56.26,9.5,2021-07-04
"9618",0.0510308207143148,0.000437894268814955,0.0499204644544462,56.26,9.5,2021-07-05
"9619",0.0511243716381216,0.00043806687199541,0.0499544672809959,56.26,9.5,2021-07-06
"9620",0.0512432952294552,0.00043806687199541,0.049986744075741,56.26,9.5,2021-07-07
"9621",0.0513568681221948,0.00043806687199541,0.0500223003309148,56.26,9.5,2021-07-08
"9622",0.0514519724746256,0.00043806687199541,0.0500606182369759,56.26,9.5,2021-07-09
"9623",0.0515417261284623,0.000438239475175865,0.0500942758571647,56.26,9.5,2021-07-10
"9624",0.0516468414653596,0.000438239475175865,0.0501191307151502,56.26,9.5,2021-07-11
"9625",0.0517932089623856,0.000438239475175865,0.0501507170971735,56.26,9.5,2021-07-12
"9626",0.0519753053177659,0.000438239475175865,0.0502000816067837,56.26,9.5,2021-07-13
"9627",0.0521827743406731,0.000438239475175865,0.0502689502757854,56.26,9.5,2021-07-14
"9628",0.0523797145695725,0.000438412078356321,0.0503504189769602,56.26,9.5,2021-07-15
"9629",0.0525454136228096,0.000438584681536776,0.0504172164077964,56.26,9.5,2021-07-16
"9630",0.0527231948986785,0.000438757284717231,0.0504809069813844,56.26,9.5,2021-07-17
"9631",0.0528338335373503,0.000438757284717231,0.0505425263168069,56.26,9.5,2021-07-18
