"","confirmed","deaths","recovered","latitude","longitude","date"
"29962",6.18330542183935e-05,2.93173963966521e-06,7.06282731373892e-06,5.1521,46.1996,2020-05-08
"29963",6.64305550169594e-05,3.19826142508932e-06,7.32934909916303e-06,5.1521,46.1996,2020-05-09
"29964",7.0228490459253e-05,3.3981527641574e-06,7.86239267001125e-06,5.1521,46.1996,2020-05-10
"29965",7.2560556081714e-05,3.46478321051343e-06,8.06228400907933e-06,5.1521,46.1996,2020-05-11
"29966",7.79576222365522e-05,3.46478321051343e-06,8.39543624085947e-06,5.1521,46.1996,2020-05-12
"29967",8.12225141079976e-05,3.46478321051343e-06,8.66195802628358e-06,5.1521,46.1996,2020-05-13
"29968",8.55534931211394e-05,3.53141365686946e-06,8.99511025806372e-06,5.1521,46.1996,2020-05-14
"29969",8.55534931211394e-05,3.53141365686946e-06,8.99511025806372e-06,5.1521,46.1996,2020-05-15
"29970",9.04175157051294e-05,3.66467454958151e-06,9.86130606069207e-06,5.1521,46.1996,2020-05-16
"29971",9.46818642719151e-05,3.73130499593754e-06,1.01278278461162e-05,5.1521,46.1996,2020-05-17
"29972",9.69472994480201e-05,3.79793544229357e-06,1.08607627560325e-05,5.1521,46.1996,2020-05-18
"29973",0.000100078930426753,3.93119633500562e-06,1.18602194513729e-05,5.1521,46.1996,2020-05-19
"29974",0.000104809692118031,4.06445722771768e-06,1.25265239149332e-05,5.1521,46.1996,2020-05-20
"29975",0.000106208931491508,4.06445722771768e-06,1.35926110566296e-05,5.1521,46.1996,2020-05-21
"29976",0.000106208931491508,4.06445722771768e-06,1.35926110566296e-05,5.1521,46.1996,2020-05-22
"29977",0.000106208931491508,4.06445722771768e-06,1.35926110566296e-05,5.1521,46.1996,2020-05-23
"29978",0.000106208931491508,4.06445722771768e-06,1.35926110566296e-05,5.1521,46.1996,2020-05-24
"29979",0.00011253882389533,4.39760945949782e-06,1.56581548936665e-05,5.1521,46.1996,2020-05-25
"29980",0.000114004693715163,4.46423990585384e-06,1.6857502928075e-05,5.1521,46.1996,2020-05-26
"29981",0.000115337302642284,4.46423990585384e-06,1.76570682843473e-05,5.1521,46.1996,2020-05-27
"29982",0.000121800455938818,4.79739213763398e-06,2.06554383703685e-05,5.1521,46.1996,2020-05-28
"29983",0.000121800455938818,4.79739213763398e-06,2.06554383703685e-05,5.1521,46.1996,2020-05-29
"29984",0.000127663935218149,4.86402258399001e-06,2.1788155958421e-05,5.1521,46.1996,2020-05-30
"29985",0.00013166176199951,5.19717481577015e-06,2.31873953318976e-05,5.1521,46.1996,2020-05-31
"29986",0.000134793392978244,5.26380526212618e-06,2.40535911345259e-05,5.1521,46.1996,2020-06-01
"29987",0.000139191002437742,5.26380526212618e-06,2.40535911345259e-05,5.1521,46.1996,2020-06-02
"29988",0.000142988937880035,5.26380526212618e-06,2.70519612205472e-05,5.1521,46.1996,2020-06-03
"29989",0.000146853503768685,5.26380526212618e-06,2.78515265768195e-05,5.1521,46.1996,2020-06-04
"29990",0.000146853503768685,5.26380526212618e-06,2.78515265768195e-05,5.1521,46.1996,2020-06-05
"29991",0.000152517091708947,5.46369660119426e-06,2.87177223794479e-05,5.1521,46.1996,2020-06-06
"29992",0.000155515461794968,5.53032704755028e-06,2.93840268430081e-05,5.1521,46.1996,2020-06-07
"29993",0.000157780896971073,5.59695749390631e-06,3.13163097873329e-05,5.1521,46.1996,2020-06-08
"29994",0.000160979158396163,5.66358794026234e-06,3.25822882680975e-05,5.1521,46.1996,2020-06-09
"29995",0.00016337785446498,5.66358794026234e-06,3.37150058561499e-05,5.1521,46.1996,2020-06-10
"29996",0.000167442311692697,5.66358794026234e-06,3.54473974614066e-05,5.1521,46.1996,2020-06-11
"29997",0.000167442311692697,5.66358794026234e-06,3.54473974614066e-05,5.1521,46.1996,2020-06-12
