"","confirmed","deaths","recovered","latitude","longitude","date"
"74",3.26107706520684e-05,9.66411535519602e-07,6.27043763744114e-06,-38.4161,-63.6167,2020-04-04
"75",3.26107706520684e-05,9.88886222392151e-07,6.29291232431369e-06,-38.4161,-63.6167,2020-04-05
"76",3.4925663399941e-05,1.07878496988235e-06,7.30427323357839e-06,-38.4161,-63.6167,2020-04-06
"77",3.65887902285096e-05,1.25858246486274e-06,7.59644416292152e-06,-38.4161,-63.6167,2020-04-07
"78",3.85440879864213e-05,1.41590527297058e-06,8.0459379003725e-06,-38.4161,-63.6167,2020-04-08
"79",4.03420629362252e-05,1.61817745482352e-06,8.20326070848034e-06,-38.4161,-63.6167,2020-04-09
"80",4.4387506573284e-05,1.84292432354901e-06,8.42800757720583e-06,-38.4161,-63.6167,2020-04-10
"81",4.4387506573284e-05,1.86539901042156e-06,9.88886222392151e-06,-38.4161,-63.6167,2020-04-11
"82",4.81407792809997e-05,2.0227218185294e-06,1.05181534563529e-05,-38.4161,-63.6167,2020-04-12
"83",4.96241086145879e-05,2.18004462663724e-06,1.15744637393627e-05,-38.4161,-63.6167,2020-04-13
"84",5.11748620087938e-05,2.29241806099999e-06,1.25633499617548e-05,-38.4161,-63.6167,2020-04-14
"85",5.49056600296369e-05,2.49469024285293e-06,1.33949133760391e-05,-38.4161,-63.6167,2020-04-15
"86",5.77824199493232e-05,2.58458899034312e-06,1.41815274165783e-05,-38.4161,-63.6167,2020-04-16
"87",5.9984939262833e-05,2.76438648532351e-06,1.49681414571176e-05,-38.4161,-63.6167,2020-04-17
"88",6.19851863944898e-05,2.89923460655881e-06,1.5395160507696e-05,-38.4161,-63.6167,2020-04-18
"89",6.38056360311663e-05,2.96665866717645e-06,1.59345529926372e-05,-38.4161,-63.6167,2020-04-19
"90",6.60980540921663e-05,3.05655741466665e-06,1.65638442250685e-05,-38.4161,-63.6167,2020-04-20
"91",6.81207759106957e-05,3.30377897026469e-06,1.88787369729411e-05,-38.4161,-63.6167,2020-04-21
"92",7.06604155272937e-05,3.41615240462743e-06,1.95979269528626e-05,-38.4161,-63.6167,2020-04-22
"93",7.72005494072054e-05,3.70832333397057e-06,2.06542372358724e-05,-38.4161,-63.6167,2020-04-23
"94",8.10661955492838e-05,3.9555448895686e-06,2.19352943876077e-05,-38.4161,-63.6167,2020-04-24
"95",8.49543163782348e-05,4.15781707142154e-06,2.31489274787253e-05,-38.4161,-63.6167,2020-04-25
"96",8.74714813079602e-05,4.31513987952939e-06,2.48794783679116e-05,-38.4161,-63.6167,2020-04-26
"97",8.99661715508132e-05,4.42751331389213e-06,2.56211430347057e-05,-38.4161,-63.6167,2020-04-27
"98",9.27530327230092e-05,4.65226018261762e-06,2.61155861459018e-05,-38.4161,-63.6167,2020-04-28
"99",9.6304033248872e-05,4.80958299072546e-06,2.67898267520783e-05,-38.4161,-63.6167,2020-04-29
